estabelecimento_codigo_ibge_municipio,data_aplicacao,n,uf,n_7mean
2504157,2021-01-20,28,PB,
2504157,2021-01-21,3,PB,
2504157,2021-01-25,1,PB,
2504157,2021-01-26,10,PB,
2504157,2021-01-27,22,PB,
2504157,2021-01-28,12,PB,
2504157,2021-02-01,10,PB,12.2857142857143
2504157,2021-02-02,10,PB,9.71428571428571
2504207,2021-01-21,30,PB,
2504207,2021-01-26,31,PB,
2504207,2021-02-01,19,PB,
2504306,2021-01-20,122,PB,
2504306,2021-01-21,27,PB,
2504306,2021-01-22,71,PB,
2504306,2021-01-25,6,PB,
2504306,2021-01-26,18,PB,
2504306,2021-01-27,22,PB,
2504306,2021-01-28,147,PB,59
2504306,2021-01-29,41,PB,47.4285714285714
2504306,2021-02-01,8,PB,44.7142857142857
2504306,2021-02-02,21,PB,37.5714285714286
2504306,2021-02-03,29,PB,40.8571428571429
2504306,2021-02-04,10,PB,39.7142857142857
2504306,2021-02-05,19,PB,39.2857142857143
2504306,2021-02-10,69,PB,28.1428571428571
2504306,2021-02-11,22,PB,25.4285714285714
2504355,2021-01-20,46,PB,
2504355,2021-01-26,21,PB,
2504355,2021-01-27,8,PB,
2504355,2021-01-28,12,PB,
2504355,2021-01-29,10,PB,
2504405,2021-01-19,3,PB,
2504405,2021-01-20,112,PB,
2504405,2021-01-21,20,PB,
2504405,2021-01-22,8,PB,
2504405,2021-01-23,1,PB,
2504405,2021-01-25,6,PB,
2504405,2021-01-27,43,PB,27.5714285714286
2504405,2021-01-28,65,PB,36.4285714285714
2504405,2021-01-29,65,PB,29.7142857142857
2504405,2021-02-01,14,PB,28.8571428571429
2504405,2021-02-02,1,PB,27.8571428571429
2504405,2021-02-03,10,PB,29.1428571428571
2504405,2021-02-09,21,PB,31.2857142857143
2504405,2021-02-10,17,PB,27.5714285714286
2504405,2021-02-11,87,PB,30.7142857142857
2504504,2021-01-21,22,PB,
2504504,2021-01-22,3,PB,
2504504,2021-01-25,9,PB,
2504504,2021-01-26,19,PB,
2504504,2021-01-27,10,PB,
2504504,2021-01-28,10,PB,
2504504,2021-02-10,19,PB,13.1428571428571
2504504,2021-02-11,12,PB,11.7142857142857
2504504,2021-02-12,12,PB,13
2504603,2021-01-20,35,PB,
2504603,2021-01-21,46,PB,
2504603,2021-01-22,21,PB,
2504603,2021-01-25,10,PB,
2504603,2021-01-26,52,PB,
2504603,2021-01-27,50,PB,
2504603,2021-01-28,43,PB,36.7142857142857
2504603,2021-01-29,19,PB,34.4285714285714
2504603,2021-02-01,64,PB,37
2504603,2021-02-02,9,PB,35.2857142857143
2504603,2021-02-08,11,PB,35.4285714285714
2504702,2021-01-20,8,PB,
2504702,2021-01-21,5,PB,
2504702,2021-01-22,7,PB,
2504702,2021-01-25,8,PB,
2504702,2021-01-26,3,PB,
2504702,2021-01-27,12,PB,
2504702,2021-01-28,10,PB,7.57142857142857
2504702,2021-02-01,20,PB,9.28571428571429
2504702,2021-02-02,11,PB,10.1428571428571
2504702,2021-02-09,9,PB,10.4285714285714
2504702,2021-02-10,18,PB,11.8571428571429
2504702,2021-02-11,13,PB,13.2857142857143
2504801,2021-01-19,68,PB,
2504801,2021-01-20,60,PB,
2504801,2021-01-21,10,PB,
2504801,2021-01-22,29,PB,
2504801,2021-01-23,1,PB,
2504801,2021-01-25,20,PB,
2504801,2021-01-26,62,PB,35.7142857142857
2504801,2021-01-27,34,PB,30.8571428571429
2504801,2021-01-28,38,PB,27.7142857142857
2504801,2021-01-29,32,PB,30.8571428571429
2504801,2021-02-01,16,PB,29
2504801,2021-02-03,17,PB,31.2857142857143
2504801,2021-02-09,50,PB,35.5714285714286
2504801,2021-02-10,26,PB,30.4285714285714
2504801,2021-02-11,3,PB,26
2504801,2021-02-12,56,PB,28.5714285714286
2504850,2021-01-19,1,PB,
2504850,2021-01-20,7,PB,
2504850,2021-01-25,1,PB,
2504850,2021-01-26,3,PB,
2504850,2021-01-27,11,PB,
2504850,2021-01-28,11,PB,
2504850,2021-01-29,1,PB,5
2504850,2021-02-01,10,PB,6.28571428571429
2504850,2021-02-03,1,PB,5.42857142857143
2504850,2021-02-09,10,PB,6.71428571428571
2504850,2021-02-10,1,PB,6.42857142857143
2504850,2021-02-11,6,PB,5.71428571428571
2504900,2021-01-20,70,PB,
2504900,2021-01-26,23,PB,
2504900,2021-01-27,21,PB,
2504900,2021-01-28,23,PB,
2504900,2021-02-02,10,PB,
2504900,2021-02-03,9,PB,
2505006,2021-01-20,52,PB,
2505006,2021-01-21,10,PB,
2505006,2021-01-22,10,PB,
2505006,2021-01-26,28,PB,
2505006,2021-01-27,16,PB,
2505006,2021-01-28,18,PB,
2505006,2021-01-29,14,PB,21.1428571428571
2505006,2021-02-01,10,PB,15.1428571428571
2505006,2021-02-10,8,PB,14.8571428571429
2505105,2021-01-19,1,PB,
2505105,2021-01-20,69,PB,
2505105,2021-01-21,43,PB,
2505105,2021-01-22,37,PB,
2505105,2021-01-24,1,PB,
2505105,2021-01-26,96,PB,
2505105,2021-01-27,62,PB,44.1428571428571
2505105,2021-01-29,7,PB,45
2505105,2021-02-01,26,PB,38.8571428571429
2505105,2021-02-02,75,PB,43.4285714285714
2505105,2021-02-03,18,PB,40.7142857142857
2505105,2021-02-10,33,PB,45.2857142857143
2505105,2021-02-11,13,PB,33.4285714285714
2505204,2021-01-20,36,PB,
2505204,2021-01-27,16,PB,
2505204,2021-02-02,6,PB,
2505204,2021-02-04,15,PB,
2505238,2021-01-20,23,PB,
2505238,2021-01-22,1,PB,
2505238,2021-01-25,4,PB,
2505238,2021-01-26,2,PB,
2505238,2021-01-27,10,PB,
2505238,2021-01-29,33,PB,
2505238,2021-02-01,1,PB,10.5714285714286
2505279,2021-01-20,1,PB,
2505279,2021-01-21,14,PB,
2505279,2021-01-22,2,PB,
2505279,2021-01-23,1,PB,
2505279,2021-01-24,3,PB,
2505279,2021-01-25,5,PB,
2505279,2021-01-26,2,PB,4
2505279,2021-01-27,14,PB,5.85714285714286
2505279,2021-01-28,11,PB,5.42857142857143
2505279,2021-01-29,22,PB,8.28571428571429
2505279,2021-01-31,1,PB,8.28571428571429
2505279,2021-02-03,1,PB,8
2505279,2021-02-11,19,PB,10
2505303,2021-01-20,21,PB,
2505303,2021-01-27,10,PB,
2505303,2021-01-28,11,PB,
2505303,2021-02-01,10,PB,
2505303,2021-02-10,13,PB,
2505303,2021-02-11,13,PB,
2505352,2021-01-20,8,PB,
2505352,2021-01-21,15,PB,
2505352,2021-01-22,6,PB,
2505352,2021-01-26,11,PB,
2505352,2021-01-27,22,PB,
2505352,2021-01-29,10,PB,
2505352,2021-02-11,11,PB,11.8571428571429
2505352,2021-02-12,1,PB,10.8571428571429
2505402,2021-01-20,24,PB,
2505402,2021-01-21,1,PB,
2505402,2021-01-22,2,PB,
2505402,2021-01-25,2,PB,
2505402,2021-01-26,24,PB,
2505402,2021-01-28,30,PB,
2505402,2021-02-02,1,PB,12
2505402,2021-02-09,11,PB,10.1428571428571
2505402,2021-02-10,10,PB,11.4285714285714
2505501,2021-01-20,17,PB,
2505501,2021-01-21,4,PB,
2505501,2021-01-22,2,PB,
2505501,2021-01-25,1,PB,
2505501,2021-01-26,20,PB,
2505501,2021-01-27,2,PB,
2505501,2021-01-29,10,PB,8
2505501,2021-02-03,12,PB,7.28571428571429
2505600,2021-01-19,8,PB,
2505600,2021-01-20,3,PB,
2505600,2021-01-21,28,PB,
2505600,2021-01-22,2,PB,
2505600,2021-01-25,20,PB,
2505600,2021-01-26,20,PB,
2505600,2021-01-28,10,PB,13
2505600,2021-02-09,2,PB,12.1428571428571
2505709,2021-01-19,2,PB,
2505709,2021-01-20,9,PB,
2505709,2021-01-21,40,PB,
2505709,2021-01-22,2,PB,
2505709,2021-01-23,1,PB,
2505709,2021-01-24,2,PB,
2505709,2021-01-25,15,PB,10.1428571428571
2505709,2021-01-26,8,PB,11
2505709,2021-01-28,39,PB,15.2857142857143
2505709,2021-02-01,1,PB,9.71428571428571
2505709,2021-02-02,11,PB,11
2505709,2021-02-03,2,PB,11.1428571428571
2505709,2021-02-08,24,PB,14.2857142857143
2505709,2021-02-09,12,PB,13.8571428571429
2505709,2021-02-10,10,PB,14.1428571428571
2505808,2021-01-19,5,PB,
2505808,2021-01-20,4,PB,
2505808,2021-01-21,8,PB,
2505808,2021-01-25,1,PB,
2505808,2021-01-26,24,PB,
2505808,2021-01-27,13,PB,
2505808,2021-01-28,6,PB,8.71428571428571
2505808,2021-02-01,3,PB,8.42857142857143
2505808,2021-02-02,1,PB,8
2505808,2021-02-04,1,PB,7
2505808,2021-02-09,10,PB,8.28571428571429
2505808,2021-02-10,1,PB,5
2505907,2021-01-20,18,PB,
2505907,2021-01-21,1,PB,
2505907,2021-01-25,2,PB,
2505907,2021-01-26,25,PB,
2505907,2021-01-27,10,PB,
2505907,2021-01-29,10,PB,
2505907,2021-02-01,2,PB,9.71428571428571
2505907,2021-02-03,1,PB,7.28571428571429
2505907,2021-02-10,2,PB,7.42857142857143
2505907,2021-02-11,5,PB,7.85714285714286
2506004,2021-01-19,25,PB,
2506004,2021-01-20,102,PB,
2506004,2021-01-21,32,PB,
2506004,2021-01-22,15,PB,
2506004,2021-01-25,48,PB,
2506004,2021-01-26,17,PB,
2506004,2021-01-27,44,PB,40.4285714285714
2506004,2021-01-28,88,PB,49.4285714285714
2506004,2021-01-29,17,PB,37.2857142857143
2506004,2021-02-01,1,PB,32.8571428571429
2506004,2021-02-02,19,PB,33.4285714285714
2506004,2021-02-03,20,PB,29.4285714285714
2506004,2021-02-04,39,PB,32.5714285714286
2506004,2021-02-05,16,PB,28.5714285714286
2506004,2021-02-08,18,PB,18.5714285714286
2506004,2021-02-09,21,PB,19.1428571428571
2506103,2021-01-20,43,PB,
2506103,2021-01-21,11,PB,
2506103,2021-01-27,54,PB,
2506103,2021-02-01,10,PB,
2506103,2021-02-03,13,PB,
2506103,2021-02-05,1,PB,
2506202,2021-01-20,7,PB,
2506202,2021-01-21,12,PB,
2506202,2021-01-22,18,PB,
2506202,2021-01-25,8,PB,
2506202,2021-01-26,2,PB,
2506202,2021-01-28,1,PB,
2506202,2021-01-29,11,PB,8.42857142857143
2506202,2021-02-01,1,PB,7.57142857142857
2506202,2021-02-03,10,PB,7.28571428571429
2506202,2021-02-04,11,PB,6.28571428571429
2506202,2021-02-05,11,PB,6.71428571428571
2506202,2021-02-09,14,PB,8.42857142857143
2506202,2021-02-11,10,PB,9.71428571428571
2506251,2021-01-19,3,PB,
2506251,2021-01-20,5,PB,
2506251,2021-01-21,10,PB,
2506251,2021-01-22,4,PB,
2506251,2021-01-25,3,PB,
2506251,2021-01-28,43,PB,
2506251,2021-02-01,3,PB,10.1428571428571
2506251,2021-02-04,3,PB,10.1428571428571
2506251,2021-02-08,21,PB,12.4285714285714
2506251,2021-02-11,2,PB,11.2857142857143
2506301,2021-01-19,1,PB,
2506301,2021-01-20,308,PB,
2506301,2021-01-21,85,PB,
2506301,2021-01-22,14,PB,
2506301,2021-01-25,14,PB,
2506301,2021-01-26,55,PB,
2506301,2021-01-27,31,PB,72.5714285714286
2506301,2021-01-28,51,PB,79.7142857142857
2506301,2021-01-29,19,PB,38.4285714285714
2506301,2021-02-01,28,PB,30.2857142857143
2506301,2021-02-03,92,PB,41.4285714285714
2506301,2021-02-04,67,PB,49
2506301,2021-02-05,20,PB,44
2506301,2021-02-08,60,PB,48.1428571428572
2506301,2021-02-09,19,PB,43.5714285714286
2506400,2021-01-20,31,PB,
2506400,2021-01-21,17,PB,
2506400,2021-01-25,5,PB,
2506400,2021-01-26,40,PB,
2506400,2021-01-27,20,PB,
2506400,2021-01-28,1,PB,
2506400,2021-02-01,10,PB,17.7142857142857
2506400,2021-02-03,9,PB,14.5714285714286
2506400,2021-02-04,10,PB,13.5714285714286
2506400,2021-02-08,10,PB,14.2857142857143
2506400,2021-02-10,8,PB,9.71428571428571
2506509,2021-01-21,12,PB,
2506509,2021-01-22,1,PB,
2506509,2021-01-26,20,PB,
2506509,2021-01-27,1,PB,
2506509,2021-02-02,8,PB,
2506509,2021-02-03,2,PB,
2506608,2021-01-20,29,PB,
2506608,2021-01-21,7,PB,
2506608,2021-01-25,10,PB,
2506608,2021-01-26,31,PB,
2506608,2021-01-27,1,PB,
2506608,2021-01-28,22,PB,
2506608,2021-02-09,10,PB,15.7142857142857
2506608,2021-02-10,24,PB,15
2506608,2021-02-11,8,PB,15.1428571428571
2506707,2021-01-20,65,PB,
2506707,2021-01-27,1,PB,
2506707,2021-01-28,3,PB,
2506707,2021-01-29,1,PB,
2506707,2021-02-01,11,PB,
2506707,2021-02-03,1,PB,
2506707,2021-02-04,1,PB,11.8571428571429
2506806,2021-01-19,66,PB,
2506806,2021-01-20,28,PB,
2506806,2021-01-21,22,PB,
2506806,2021-01-22,2,PB,
2506806,2021-01-25,66,PB,
2506806,2021-01-26,57,PB,
2506806,2021-01-27,11,PB,36
2506806,2021-01-28,20,PB,29.4285714285714
2506806,2021-02-01,20,PB,28.2857142857143
2506806,2021-02-02,20,PB,28
2506806,2021-02-08,19,PB,30.4285714285714
2506806,2021-02-09,18,PB,23.5714285714286
2506806,2021-02-10,5,PB,16.1428571428571
2506806,2021-02-11,11,PB,16.1428571428571
2506806,2021-02-12,2,PB,13.5714285714286
2506905,2021-01-19,37,PB,
2506905,2021-01-20,69,PB,
2506905,2021-01-21,52,PB,
2506905,2021-01-22,25,PB,
2506905,2021-01-25,20,PB,
2506905,2021-01-26,85,PB,
2506905,2021-01-27,85,PB,53.2857142857143
2506905,2021-01-28,56,PB,56
2506905,2021-01-29,59,PB,54.5714285714286
2506905,2021-02-01,88,PB,59.7142857142857
2506905,2021-02-02,22,PB,59.2857142857143
2506905,2021-02-03,3,PB,56.8571428571429
2506905,2021-02-04,23,PB,48
2506905,2021-02-05,3,PB,36.2857142857143
2506905,2021-02-08,11,PB,29.8571428571429
2506905,2021-02-09,73,PB,31.8571428571429
2506905,2021-02-10,80,PB,30.7142857142857
2506905,2021-02-11,50,PB,34.7142857142857
2507002,2021-01-19,90,PB,
2507002,2021-01-20,88,PB,
2507002,2021-01-26,129,PB,
2507002,2021-01-27,21,PB,
2507002,2021-02-01,45,PB,
2507002,2021-02-02,9,PB,
2507101,2021-01-19,3,PB,
2507101,2021-01-20,8,PB,
2507101,2021-01-21,8,PB,
2507101,2021-01-22,14,PB,
2507101,2021-01-25,4,PB,
2507101,2021-01-26,14,PB,
2507101,2021-01-27,3,PB,7.71428571428571
2507101,2021-01-28,47,PB,14
2507101,2021-01-29,26,PB,16.5714285714286
2507101,2021-02-01,21,PB,18.4285714285714
2507101,2021-02-02,21,PB,19.4285714285714
2507101,2021-02-03,22,PB,22
2507101,2021-02-04,16,PB,22.2857142857143
2507101,2021-02-05,4,PB,22.4285714285714
2507101,2021-02-08,5,PB,16.4285714285714
2507101,2021-02-09,11,PB,14.2857142857143
2507101,2021-02-10,24,PB,14.7142857142857
2507200,2021-01-19,30,PB,
2507200,2021-01-20,24,PB,
2507200,2021-01-21,8,PB,
2507200,2021-01-22,5,PB,
2507200,2021-01-25,7,PB,
2507200,2021-01-28,10,PB,
2507200,2021-01-29,19,PB,14.7142857142857
2507200,2021-02-03,10,PB,11.8571428571429
2507200,2021-02-09,44,PB,14.7142857142857
2507200,2021-02-10,24,PB,17
2507200,2021-02-11,5,PB,17
2507309,2021-01-20,45,PB,
2507309,2021-01-21,7,PB,
2507309,2021-01-22,2,PB,
2507309,2021-01-25,2,PB,
2507309,2021-01-26,41,PB,
2507309,2021-01-27,19,PB,
2507309,2021-01-28,7,PB,17.5714285714286
2507309,2021-01-29,6,PB,12
2507309,2021-02-01,1,PB,11.1428571428571
2507309,2021-02-03,22,PB,14
2507309,2021-02-04,10,PB,15.1428571428571
2507309,2021-02-08,1,PB,9.42857142857143
2507309,2021-02-09,9,PB,8
2507309,2021-02-10,15,PB,9.14285714285714
2507309,2021-02-11,20,PB,11.1428571428571
2507309,2021-02-12,3,PB,11.4285714285714
2507408,2021-01-20,44,PB,
2507408,2021-01-21,15,PB,
2507408,2021-01-25,1,PB,
2507408,2021-01-26,20,PB,
2507408,2021-01-27,20,PB,
2507408,2021-01-28,1,PB,
2507408,2021-01-29,20,PB,17.2857142857143
2507408,2021-02-01,10,PB,12.4285714285714
2507408,2021-02-10,10,PB,11.7142857142857
2507507,2021-01-19,240,PB,
2507507,2021-01-20,4325,PB,
2507507,2021-01-21,4336,PB,
2507507,2021-01-22,610,PB,
2507507,2021-01-25,200,PB,
2507507,2021-01-26,408,PB,
2507507,2021-01-27,295,PB,1487.71428571429
2507507,2021-01-28,4371,PB,2077.85714285714
2507507,2021-01-29,2363,PB,1797.57142857143
2507507,2021-02-01,1682,PB,1418.42857142857
2507507,2021-02-02,1083,PB,1486
2507507,2021-02-03,232,PB,1490.57142857143
2507507,2021-02-04,161,PB,1455.28571428571
2507507,2021-02-05,22,PB,1416.28571428571
2507507,2021-02-06,869,PB,916
2507507,2021-02-07,1041,PB,727.142857142857
2507507,2021-02-08,128,PB,505.142857142857
2507507,2021-02-09,2,PB,350.714285714286
2507606,2021-01-20,40,PB,
2507606,2021-01-22,14,PB,
2507606,2021-01-26,19,PB,
2507606,2021-01-27,20,PB,
2507606,2021-01-28,20,PB,
2507606,2021-01-29,9,PB,
2507606,2021-02-01,8,PB,18.5714285714286
2507606,2021-02-10,16,PB,15.1428571428571
2507606,2021-02-11,20,PB,16
2507606,2021-02-12,9,PB,14.5714285714286
2507705,2021-01-20,72,PB,
2507705,2021-01-21,16,PB,
2507705,2021-01-22,8,PB,
2507705,2021-01-25,2,PB,
2507705,2021-01-26,23,PB,
2507705,2021-01-27,76,PB,
2507705,2021-01-28,10,PB,29.5714285714286
2507705,2021-01-29,20,PB,22.1428571428571
2507804,2021-01-20,41,PB,
2507804,2021-01-26,43,PB,
2507804,2021-01-29,11,PB,
2507804,2021-02-09,29,PB,
2507804,2021-02-10,27,PB,
2507804,2021-02-11,10,PB,
2507903,2021-01-19,39,PB,
2507903,2021-01-20,13,PB,
2507903,2021-01-21,4,PB,
2507903,2021-01-22,3,PB,
2507903,2021-01-25,7,PB,
2507903,2021-01-26,39,PB,
2507903,2021-01-27,21,PB,18
2507903,2021-01-28,21,PB,15.4285714285714
2507903,2021-02-01,5,PB,14.2857142857143
2507903,2021-02-10,15,PB,15.8571428571429
2508000,2021-01-21,42,PB,
2508000,2021-01-22,21,PB,
2508000,2021-01-25,10,PB,
2508000,2021-01-26,45,PB,
2508000,2021-01-27,20,PB,
2508000,2021-01-28,31,PB,
2508000,2021-02-11,14,PB,26.1428571428571
2508109,2021-01-19,20,PB,
2508109,2021-01-20,4,PB,
2508109,2021-01-21,1,PB,
2508109,2021-01-22,1,PB,
2508109,2021-01-25,10,PB,
2508109,2021-01-26,21,PB,
2508109,2021-01-27,1,PB,8.28571428571429
2508109,2021-01-29,10,PB,6.85714285714286
2508109,2021-02-09,12,PB,8
2508109,2021-02-10,9,PB,9.14285714285714
2508109,2021-02-11,10,PB,10.4285714285714
2508109,2021-02-12,3,PB,9.42857142857143
2508208,2021-01-21,4,PB,
2508208,2021-01-22,24,PB,
2508208,2021-01-25,9,PB,
2508208,2021-01-26,9,PB,
2508208,2021-01-27,3,PB,
2508208,2021-01-28,48,PB,
2508208,2021-02-01,12,PB,15.5714285714286
2508208,2021-02-02,10,PB,16.4285714285714
2508208,2021-02-03,1,PB,13.1428571428571
2508208,2021-02-04,19,PB,14.5714285714286
2508208,2021-02-08,2,PB,13.5714285714286
2508208,2021-02-09,15,PB,15.2857142857143
2508208,2021-02-10,22,PB,11.5714285714286
2508208,2021-02-11,13,PB,11.7142857142857
2508307,2021-01-20,61,PB,
2508307,2021-01-21,31,PB,
2508307,2021-01-22,19,PB,
2508307,2021-01-25,52,PB,
2508307,2021-01-26,34,PB,
2508307,2021-01-27,15,PB,
2508307,2021-01-28,47,PB,37
2508307,2021-01-29,14,PB,30.2857142857143
2508307,2021-02-01,29,PB,30
2508307,2021-02-02,30,PB,31.5714285714286
2508307,2021-02-03,30,PB,28.4285714285714
2508307,2021-02-04,20,PB,26.4285714285714
2508307,2021-02-05,20,PB,27.1428571428571
2508307,2021-02-08,20,PB,23.2857142857143
2508307,2021-02-10,20,PB,24.1428571428571
2508307,2021-02-11,39,PB,25.5714285714286
2508406,2021-01-19,9,PB,
2508406,2021-01-21,16,PB,
2508406,2021-01-25,10,PB,
2508406,2021-01-26,11,PB,
2508406,2021-01-27,12,PB,
2508406,2021-01-28,11,PB,
2508406,2021-02-08,2,PB,10.1428571428571
2508406,2021-02-09,4,PB,9.42857142857143
2508406,2021-02-10,18,PB,9.71428571428571
2508406,2021-02-11,22,PB,11.4285714285714
2508505,2021-01-20,29,PB,
2508505,2021-01-21,9,PB,
2508505,2021-01-25,5,PB,
2508505,2021-01-26,20,PB,
2508505,2021-01-27,21,PB,
2508505,2021-01-28,10,PB,
2508505,2021-01-29,11,PB,15
2508505,2021-02-09,10,PB,12.2857142857143
2508505,2021-02-10,7,PB,12
2508505,2021-02-11,20,PB,14.1428571428571
2508554,2021-01-22,23,PB,
2508554,2021-01-25,6,PB,
2508554,2021-01-26,3,PB,
2508554,2021-01-28,32,PB,
2508554,2021-02-02,10,PB,
2508554,2021-02-11,8,PB,
2508604,2021-01-20,7,PB,
2508604,2021-01-21,22,PB,
2508604,2021-01-22,18,PB,
2508604,2021-01-25,13,PB,
2508604,2021-01-26,4,PB,
2508604,2021-01-27,48,PB,
2508604,2021-01-28,12,PB,17.7142857142857
2508604,2021-02-01,5,PB,17.4285714285714
2508604,2021-02-02,1,PB,14.4285714285714
2508604,2021-02-04,10,PB,13.2857142857143
2508604,2021-02-05,10,PB,12.8571428571429
2508703,2021-01-21,30,PB,
2508703,2021-01-26,30,PB,
2508703,2021-02-01,1,PB,
2508703,2021-02-02,10,PB,
2508802,2021-01-19,10,PB,
2508802,2021-01-20,15,PB,
2508802,2021-01-21,5,PB,
2508802,2021-01-22,2,PB,
2508802,2021-01-25,10,PB,
2508802,2021-01-26,24,PB,
2508802,2021-01-29,18,PB,12
2508802,2021-02-09,46,PB,17.1428571428571
2508802,2021-02-10,19,PB,17.7142857142857
2508802,2021-02-11,12,PB,18.7142857142857
2508901,2021-01-19,10,PB,
2508901,2021-01-20,15,PB,
2508901,2021-01-21,85,PB,
2508901,2021-01-22,35,PB,
2508901,2021-01-25,19,PB,
2508901,2021-01-26,61,PB,
2508901,2021-01-27,26,PB,35.8571428571429
2508901,2021-01-28,25,PB,38
2508901,2021-01-29,81,PB,47.4285714285714
2508901,2021-01-30,12,PB,37
2508901,2021-02-01,45,PB,38.4285714285714
2508901,2021-02-02,52,PB,43.1428571428572
2508901,2021-02-03,42,PB,40.4285714285714
2508901,2021-02-04,30,PB,41
2508901,2021-02-05,48,PB,44.2857142857143
2508901,2021-02-09,11,PB,34.2857142857143
2508901,2021-02-12,4,PB,33.1428571428572
2509008,2021-01-19,1,PB,
2509008,2021-01-20,25,PB,
2509008,2021-01-21,40,PB,
2509008,2021-01-26,57,PB,
2509008,2021-01-27,50,PB,
2509008,2021-01-28,20,PB,
2509057,2021-01-20,6,PB,
2509057,2021-01-21,15,PB,
2509057,2021-01-22,53,PB,
2509057,2021-01-25,332,PB,
2509057,2021-01-26,199,PB,
2509057,2021-01-27,197,PB,
2509057,2021-01-28,44,PB,120.857142857143
2509057,2021-01-29,115,PB,136.428571428571
2509057,2021-02-01,166,PB,158
2509057,2021-02-02,294,PB,192.428571428571
2509057,2021-02-03,268,PB,183.285714285714
2509057,2021-02-04,305,PB,198.428571428571
2509057,2021-02-05,212,PB,200.571428571429
2509057,2021-02-08,152,PB,216
2509057,2021-02-09,156,PB,221.857142857143
2509057,2021-02-10,80,PB,209.571428571429
2509057,2021-02-11,4,PB,168.142857142857
2509107,2021-01-19,1,PB,
2509107,2021-01-21,88,PB,
2509107,2021-01-22,12,PB,
2509107,2021-01-25,7,PB,
2509107,2021-01-26,57,PB,
2509107,2021-01-27,36,PB,
2509107,2021-01-28,22,PB,31.8571428571429
2509107,2021-01-29,42,PB,37.7142857142857
2509107,2021-02-01,15,PB,27.2857142857143
2509107,2021-02-02,11,PB,27.1428571428571
2509107,2021-02-04,1,PB,26.2857142857143
2509107,2021-02-10,31,PB,22.5714285714286
2509107,2021-02-11,33,PB,22.1428571428571
2509156,2021-01-19,16,PB,
2509156,2021-01-20,26,PB,
2509156,2021-01-21,1,PB,
2509156,2021-01-25,24,PB,
2509156,2021-01-26,19,PB,
2509156,2021-01-27,10,PB,
2509156,2021-01-28,1,PB,13.8571428571429
2509156,2021-02-01,10,PB,13
2509156,2021-02-10,43,PB,15.4285714285714
2509156,2021-02-11,1,PB,15.4285714285714
2509206,2021-01-21,37,PB,
2509206,2021-01-22,37,PB,
2509206,2021-01-25,18,PB,
2509206,2021-01-26,29,PB,
2509206,2021-01-27,36,PB,
2509206,2021-01-28,10,PB,
2509206,2021-02-02,11,PB,25.4285714285714
2509206,2021-02-03,10,PB,21.5714285714286
2509206,2021-02-04,39,PB,21.8571428571429
2509206,2021-02-09,23,PB,22.5714285714286
2509206,2021-02-10,33,PB,23.1428571428571
2509206,2021-02-11,8,PB,19.1428571428571
2509305,2021-01-21,17,PB,
2509305,2021-01-22,12,PB,
2509305,2021-01-25,5,PB,
2509305,2021-01-26,10,PB,
2509305,2021-01-27,14,PB,
2509305,2021-01-28,30,PB,
2509305,2021-02-01,11,PB,14.1428571428571
2509305,2021-02-02,2,PB,12
2509305,2021-02-04,10,PB,11.7142857142857
2509339,2021-01-22,3,PB,
2509339,2021-01-26,7,PB,
2509339,2021-01-27,3,PB,
2509339,2021-01-29,13,PB,
2509339,2021-02-02,5,PB,
2509339,2021-02-03,11,PB,
2509339,2021-02-04,6,PB,6.85714285714286
2509339,2021-02-10,1,PB,6.57142857142857
2509370,2021-01-20,8,PB,
2509370,2021-01-21,8,PB,
2509370,2021-01-24,1,PB,
2509370,2021-01-26,23,PB,
2509370,2021-01-29,10,PB,
2509396,2021-01-19,30,PB,
2509396,2021-01-20,1,PB,
2509396,2021-01-25,22,PB,
2509396,2021-01-26,9,PB,
2509396,2021-01-28,10,PB,
2509396,2021-02-09,16,PB,
2509404,2021-01-20,31,PB,
2509404,2021-01-21,13,PB,
2509404,2021-01-22,11,PB,
2509404,2021-01-25,4,PB,
2509404,2021-01-26,2,PB,
2509404,2021-01-27,3,PB,
2509404,2021-01-28,24,PB,12.5714285714286
2509404,2021-01-29,27,PB,12
2509404,2021-02-01,19,PB,12.8571428571429
2509404,2021-02-02,11,PB,12.8571428571429
2509404,2021-02-08,10,PB,13.7142857142857
2509404,2021-02-09,10,PB,14.8571428571429
2509404,2021-02-10,10,PB,15.8571428571429
2509404,2021-02-11,16,PB,14.7142857142857
2509404,2021-02-12,5,PB,11.5714285714286
2509503,2021-01-19,1,PB,
2509503,2021-01-20,16,PB,
2509503,2021-01-21,12,PB,
2509503,2021-01-22,8,PB,
2509503,2021-01-25,15,PB,
2509503,2021-01-26,11,PB,
2509503,2021-01-29,10,PB,10.4285714285714
2509503,2021-02-05,11,PB,11.8571428571429
2509503,2021-02-10,10,PB,11
2509503,2021-02-11,15,PB,11.4285714285714
2509602,2021-01-20,39,PB,
2509602,2021-01-26,8,PB,
2509602,2021-01-28,1,PB,
2509602,2021-01-29,11,PB,
2509602,2021-02-02,21,PB,
2509602,2021-02-10,20,PB,
